applicant_id,age,annual_income,emp_length_years,home_ownership,loan_amount,loan_intent,loan_term_months,interest_rate,credit_score,dti_ratio,revolving_utilization,total_open_acc,delinq_2yrs,derogatory_recs,target_default
APP-14731,62,77693.57,8,MORTGAGE,8000,DEBTCONSOLIDATION,36,10.64,739,18.49,23.93,12,0,0,0
APP-14732,52,41439.01,0,MORTGAGE,32000,MEDICAL,36,10.26,813,14.29,45.75,10,0,0,0
APP-14733,52,33692.05,4,OWN,38000,MEDICAL,36,14.85,607,14.26,23.99,9,0,0,0
APP-14734,26,56302.21,0,OWN,5000,MEDICAL,60,18.2,647,10.24,27.24,14,0,0,0
APP-14735,68,70794.35,6,OWN,34000,VENTURE,60,14.45,611,17.68,49.68,14,5,0,0
APP-14736,58,22027.23,4,RENT,16000,DEBTCONSOLIDATION,36,15.53,665,24.27,27.22,10,0,0,1
APP-14737,37,117830.75,13,RENT,10000,DEBTCONSOLIDATION,36,14.99,697,14.52,11.96,6,0,0,0
APP-14738,30,32062.31,5,RENT,7000,DEBTCONSOLIDATION,36,7.46,774,13.83,10.39,12,1,0,0
APP-14739,47,48465.56,6,MORTGAGE,32000,EDUCATION,60,9.91,820,30.14,23.83,7,2,0,0
APP-14740,55,108080.92,14,RENT,35000,PERSONAL,36,12.05,697,8.99,33.14,10,0,0,0
APP-14741,41,63747.14,9,RENT,39000,DEBTCONSOLIDATION,60,10.16,697,19.13,37.58,9,0,0,0
APP-14742,45,103574.43,10,RENT,14000,PERSONAL,60,9.75,709,3.39,26.71,11,1,0,0
APP-14743,48,130201.62,17,MORTGAGE,37000,HOMEIMPROVEMENT,36,14.38,685,33.44,59.67,9,0,0,0
APP-14744,67,28858.56,2,MORTGAGE,33000,DEBTCONSOLIDATION,60,16.28,649,32.7,24.34,7,0,0,0
APP-14745,35,,20,RENT,23000,DEBTCONSOLIDATION,36,12.83,688,53.81,59.44,11,0,0,0
APP-14746,24,116162.28,18,MORTGAGE,30000,DEBTCONSOLIDATION,36,16.74,653,24.41,44.79,11,1,0,0
APP-14747,49,49617.42,4,RENT,12000,EDUCATION,36,10.65,677,7.91,25.74,11,0,0,0
APP-14748,29,51631.8,18,RENT,7000,DEBTCONSOLIDATION,36,12.8,697,32.33,24.86,8,0,0,0
APP-14749,47,23005.26,15,OWN,6000,HOMEIMPROVEMENT,60,13.55,696,20.41,77.76,14,0,0,0
APP-14750,46,88480.7,19,MORTGAGE,2000,MEDICAL,36,13.6,694,29.0,42.64,6,4,0,1
APP-14751,39,18000.0,13,RENT,40000,MEDICAL,36,11.12,661,32.01,83.57,6,0,1,1
APP-14752,48,97188.13,13,OTHER,11000,DEBTCONSOLIDATION,36,12.16,733,4.24,50.68,13,0,0,0
APP-14753,37,29471.1,0,RENT,11000,DEBTCONSOLIDATION,36,10.46,752,14.51,54.23,13,0,0,0
APP-14754,63,120011.68,9,MORTGAGE,25000,VENTURE,36,15.93,626,11.21,54.47,11,0,0,0
APP-14755,61,72994.31,2,MORTGAGE,8000,DEBTCONSOLIDATION,60,10.98,690,4.04,15.23,4,0,0,0
APP-14756,62,99159.39,5,RENT,23000,HOMEIMPROVEMENT,60,14.17,711,14.96,34.76,11,0,0,0
APP-14757,40,39879.25,20,MORTGAGE,22000,VENTURE,36,13.01,705,13.79,26.04,10,0,0,0
APP-14758,65,30738.56,0,RENT,23000,VENTURE,36,12.66,707,30.08,52.48,11,0,0,0
APP-14759,60,24789.83,14,MORTGAGE,34000,DEBTCONSOLIDATION,36,17.91,587,3.48,12.18,7,0,0,0
APP-14760,59,103321.58,2,RENT,26000,PERSONAL,36,10.42,794,6.85,65.62,6,0,0,0
APP-14761,69,83405.54,0,MORTGAGE,32000,DEBTCONSOLIDATION,60,14.26,685,25.71,40.71,10,0,0,0
APP-14762,43,84898.06,9,MORTGAGE,17000,EDUCATION,36,13.53,684,10.74,18.0,13,0,0,0
APP-14763,67,69266.81,1,MORTGAGE,16000,PERSONAL,36,11.4,736,12.68,25.46,8,0,0,0
APP-14764,52,78584.97,20,MORTGAGE,30000,PERSONAL,36,15.51,598,14.5,30.05,7,2,1,1
APP-14765,67,51749.37,2,RENT,20000,DEBTCONSOLIDATION,36,12.26,677,16.37,32.84,9,0,1,0
APP-14766,53,72052.5,2,RENT,18000,VENTURE,36,13.44,667,6.5,46.45,16,0,0,0
APP-14767,66,39010.32,0,RENT,27000,DEBTCONSOLIDATION,36,11.5,763,6.55,46.18,8,0,0,0
APP-14768,25,50444.72,5,OTHER,37000,VENTURE,36,14.03,695,9.52,5.79,12,0,1,0
APP-14769,63,274214.18,0,MORTGAGE,37000,MEDICAL,36,10.96,643,7.87,37.98,10,0,0,0
APP-14770,68,61050.74,9,OWN,36000,DEBTCONSOLIDATION,36,13.92,693,18.33,61.0,8,0,0,1
APP-14771,54,22341.24,9,RENT,24000,PERSONAL,60,10.37,688,22.3,26.84,12,0,0,0
APP-14772,60,48810.71,0,MORTGAGE,10000,PERSONAL,36,14.42,633,22.39,35.16,10,5,0,0
APP-14773,31,35285.9,3,MORTGAGE,35000,DEBTCONSOLIDATION,36,14.46,682,7.58,44.7,12,1,0,0
APP-14774,23,64835.54,17,MORTGAGE,19000,DEBTCONSOLIDATION,36,9.47,761,18.84,72.28,6,0,0,0
APP-14775,53,38381.1,8,MORTGAGE,17000,PERSONAL,36,10.95,723,17.02,28.81,12,0,0,0
APP-14776,31,53856.82,8,RENT,33000,DEBTCONSOLIDATION,36,9.02,775,11.88,34.77,14,0,0,0
APP-14777,36,41360.43,14,MORTGAGE,29000,MEDICAL,36,12.17,715,9.7,35.03,9,0,0,0
APP-14778,38,66078.06,14,MORTGAGE,33000,PERSONAL,60,10.59,707,28.22,38.51,8,1,0,1
APP-14779,50,43752.35,15,RENT,19000,DEBTCONSOLIDATION,60,17.67,577,4.66,69.92,8,0,0,0
APP-14780,68,71570.63,17,OWN,35000,DEBTCONSOLIDATION,36,12.88,733,18.59,5.81,9,1,0,0
APP-14781,30,158623.81,3,MORTGAGE,30000,HOMEIMPROVEMENT,36,18.55,607,12.01,14.11,12,0,0,0
APP-14782,38,33617.23,0,MORTGAGE,22000,VENTURE,36,8.79,784,18.04,45.47,11,0,0,0
APP-14783,58,85984.95,6,MORTGAGE,2000,PERSONAL,36,14.83,692,30.13,24.1,8,0,0,0
APP-14784,39,18000.0,17,MORTGAGE,17000,EDUCATION,36,11.98,710,9.58,54.02,6,2,0,0
APP-14785,56,53295.88,0,RENT,34000,PERSONAL,60,12.99,670,16.05,47.13,14,0,0,0
APP-14786,33,67134.44,11,MORTGAGE,22000,EDUCATION,36,15.72,615,22.73,52.74,14,0,1,0
APP-14787,66,41191.77,14,RENT,36000,EDUCATION,60,11.82,719,26.1,70.57,13,0,0,0
APP-14788,23,24496.94,9,OTHER,28000,PERSONAL,60,16.86,589,29.37,79.88,17,0,0,1
APP-14789,30,58746.1,4,RENT,21000,PERSONAL,36,11.28,665,21.41,39.01,10,0,0,0
APP-14790,58,128805.36,5,RENT,32000,DEBTCONSOLIDATION,60,14.18,656,14.02,21.8,14,0,0,0
APP-14791,21,55646.55,0,OWN,17000,MEDICAL,36,13.37,648,3.39,31.7,13,0,0,0
APP-14792,47,79164.79,4,RENT,15000,VENTURE,36,13.01,760,17.54,42.42,9,1,1,0
APP-14793,66,105181.25,0,RENT,33000,PERSONAL,36,11.7,687,3.42,52.2,3,2,0,0
APP-14794,28,206021.8,14,MORTGAGE,33000,DEBTCONSOLIDATION,36,13.05,656,20.06,45.59,7,0,0,0
APP-14795,66,35378.38,18,RENT,3000,VENTURE,60,14.59,616,37.74,47.73,11,0,0,0
APP-14796,62,37251.4,12,RENT,23000,DEBTCONSOLIDATION,60,11.1,726,16.55,54.06,4,1,0,0
APP-14797,37,51734.63,13,RENT,38000,PERSONAL,36,11.39,755,19.48,81.33,16,2,0,0
APP-14798,29,81447.86,9,OWN,18000,DEBTCONSOLIDATION,36,11.34,698,17.12,64.6,10,3,0,0
APP-14799,26,18763.13,1,RENT,33000,VENTURE,36,12.6,721,13.05,37.46,12,0,0,0
APP-14800,63,83023.54,0,MORTGAGE,39000,VENTURE,36,8.87,757,12.15,53.19,6,0,0,0
APP-14801,45,64481.4,6,RENT,18000,DEBTCONSOLIDATION,36,13.85,697,8.87,44.82,10,0,0,0
APP-14802,59,45845.29,15,RENT,35000,DEBTCONSOLIDATION,36,11.2,782,10.54,53.12,11,3,0,0
APP-14803,69,74069.19,20,RENT,8000,DEBTCONSOLIDATION,36,6.75,799,21.04,66.69,4,0,0,0
APP-14804,48,93416.63,8,OWN,30000,HOMEIMPROVEMENT,36,11.07,719,18.11,68.74,6,1,0,0
APP-14805,53,100108.6,6,MORTGAGE,18000,DEBTCONSOLIDATION,36,16.65,616,15.89,30.44,8,0,0,0
APP-14806,57,60317.75,8,RENT,25000,DEBTCONSOLIDATION,36,9.94,736,10.03,38.54,5,0,0,0
APP-14807,29,70475.22,7,RENT,9000,VENTURE,36,12.8,710,7.83,2.34,10,0,0,0
APP-14808,38,69158.82,12,RENT,24000,DEBTCONSOLIDATION,36,14.61,608,22.03,57.08,10,0,0,0
APP-14809,41,110812.92,14,MORTGAGE,34000,PERSONAL,36,14.53,669,25.52,44.28,9,0,0,0
APP-14810,22,72446.82,16,RENT,30000,DEBTCONSOLIDATION,60,12.35,715,3.11,31.98,13,0,1,0
APP-14811,63,82669.97,13,RENT,20000,DEBTCONSOLIDATION,36,14.09,693,25.01,15.44,7,0,1,0
APP-14812,58,93557.39,8,MORTGAGE,6000,PERSONAL,36,14.68,649,19.79,49.82,12,0,3,0
APP-14813,60,159417.53,19,RENT,38000,PERSONAL,36,15.6,648,53.64,50.64,11,0,0,0
APP-14814,56,44671.57,14,RENT,24000,DEBTCONSOLIDATION,36,14.95,642,26.08,28.46,11,0,0,0
APP-14815,63,134976.28,7,RENT,27000,DEBTCONSOLIDATION,36,13.32,685,28.59,4.36,13,0,0,0
APP-14816,57,205983.2,8,RENT,25000,DEBTCONSOLIDATION,36,15.88,687,27.92,49.74,15,0,0,0
APP-14817,35,46118.92,16,RENT,22000,PERSONAL,60,7.54,820,19.91,24.4,9,0,0,0
APP-14818,48,53723.45,8,RENT,34000,DEBTCONSOLIDATION,36,13.47,670,18.89,51.58,11,1,0,0
APP-14819,38,48328.39,10,MORTGAGE,27000,DEBTCONSOLIDATION,60,17.85,529,25.73,59.52,9,0,0,0
APP-14820,54,83153.55,4,MORTGAGE,11000,PERSONAL,36,14.19,637,14.2,70.53,8,0,0,0
APP-14821,42,23603.77,17,MORTGAGE,30000,DEBTCONSOLIDATION,36,13.92,648,12.49,18.17,10,0,0,0
APP-14822,31,46641.73,10,MORTGAGE,36000,HOMEIMPROVEMENT,36,12.74,700,12.09,49.87,7,0,0,0
APP-14823,33,52217.81,10,MORTGAGE,29000,PERSONAL,36,13.88,652,15.08,23.72,10,2,0,0
APP-14824,24,49983.73,18,RENT,13000,DEBTCONSOLIDATION,60,9.76,801,21.64,63.24,5,0,1,0
APP-14825,42,49732.74,19,RENT,8000,HOMEIMPROVEMENT,36,12.66,686,16.4,76.19,11,0,0,0
APP-14826,27,46881.12,17,RENT,17000,PERSONAL,60,15.16,653,26.69,6.16,11,0,1,0
APP-14827,63,88317.44,0,OWN,21000,DEBTCONSOLIDATION,36,15.12,660,18.8,46.15,12,2,0,0
APP-14828,44,78364.17,8,MORTGAGE,30000,DEBTCONSOLIDATION,36,13.1,678,26.13,27.09,21,2,0,0
APP-14829,24,140322.76,6,RENT,36000,HOMEIMPROVEMENT,36,8.59,737,23.69,20.61,9,0,0,0
APP-14830,48,88430.01,3,RENT,29000,HOMEIMPROVEMENT,36,14.29,668,19.29,10.56,14,0,1,0
APP-14831,35,34586.04,18,MORTGAGE,8000,VENTURE,36,12.77,707,9.79,48.43,12,0,3,0
APP-14832,21,54994.12,18,RENT,23000,VENTURE,36,11.37,703,11.85,1.31,12,0,0,0
APP-14833,23,52150.24,8,MORTGAGE,15000,MEDICAL,36,14.01,614,11.07,12.02,4,0,1,0
APP-14834,34,68024.22,1,OWN,37000,DEBTCONSOLIDATION,36,11.56,713,33.15,35.95,12,0,0,0
APP-14835,58,103427.36,0,RENT,11000,PERSONAL,36,11.43,717,13.02,45.75,10,1,0,0
APP-14836,21,65704.16,8,RENT,3000,DEBTCONSOLIDATION,36,11.7,721,9.15,25.81,9,0,0,0
APP-14837,58,65791.5,0,RENT,23000,PERSONAL,36,13.47,669,23.78,14.77,13,0,0,0
APP-14838,58,60175.52,12,RENT,17000,DEBTCONSOLIDATION,36,13.17,677,14.86,20.37,8,0,0,0
APP-14839,41,89795.67,12,MORTGAGE,36000,VENTURE,60,10.5,658,6.12,26.84,12,3,0,0
APP-14840,68,45050.86,18,RENT,12000,HOMEIMPROVEMENT,60,12.52,739,21.01,62.33,11,0,0,0
APP-14841,49,28897.06,2,RENT,34000,VENTURE,36,13.92,614,7.51,71.33,9,0,2,1
APP-14842,25,82643.34,6,MORTGAGE,35000,PERSONAL,36,11.76,697,23.55,30.13,6,0,0,0
APP-14843,69,72228.04,17,OWN,34000,PERSONAL,36,5.9,830,26.66,25.64,10,0,0,0
APP-14844,30,116042.19,9,MORTGAGE,20000,DEBTCONSOLIDATION,60,15.97,696,8.68,8.25,9,0,0,0
APP-14845,48,18000.0,0,RENT,21000,HOMEIMPROVEMENT,36,9.91,782,6.92,56.96,9,0,0,0
APP-14846,41,56944.1,0,RENT,11000,DEBTCONSOLIDATION,60,13.26,666,9.16,61.03,13,1,0,0
APP-14847,27,63155.6,16,MORTGAGE,20000,DEBTCONSOLIDATION,36,10.44,704,14.39,20.44,7,0,0,0
APP-14848,23,28129.13,15,RENT,13000,DEBTCONSOLIDATION,60,15.12,644,14.26,46.14,8,0,0,0
APP-14849,65,57337.02,18,RENT,11000,MEDICAL,36,15.83,597,10.32,44.17,9,1,1,0
APP-14850,67,108386.77,0,OTHER,8000,MEDICAL,36,14.26,651,10.91,69.23,12,0,0,0
APP-14851,40,169915.64,15,RENT,12000,MEDICAL,36,15.81,648,19.15,65.59,10,0,0,1
APP-14852,39,97851.22,13,RENT,17000,EDUCATION,36,11.87,650,31.86,87.83,12,0,0,1
APP-14853,55,50907.44,3,MORTGAGE,34000,HOMEIMPROVEMENT,36,12.79,721,12.46,71.24,11,0,0,0
APP-14854,24,112505.52,20,RENT,39000,MEDICAL,36,11.79,669,58.66,59.47,10,0,0,0
APP-14855,25,94438.24,11,RENT,18000,DEBTCONSOLIDATION,36,15.17,654,38.61,41.12,6,0,0,0
APP-14856,21,46995.39,18,RENT,26000,DEBTCONSOLIDATION,60,14.37,664,6.88,5.71,12,0,0,1
APP-14857,24,44761.42,17,MORTGAGE,32000,PERSONAL,36,10.29,661,17.1,78.2,4,0,1,0
APP-14858,32,55036.34,5,OTHER,2000,DEBTCONSOLIDATION,36,13.54,671,34.56,51.76,11,0,0,0
APP-14859,47,35403.84,10,MORTGAGE,40000,VENTURE,60,8.26,776,18.6,33.16,9,0,0,0
APP-14860,62,51256.82,8,RENT,21000,DEBTCONSOLIDATION,60,12.28,749,22.12,72.02,14,0,0,0
APP-14861,43,76372.39,14,RENT,10000,VENTURE,36,18.81,532,27.92,36.41,8,0,0,0
APP-14862,45,100634.82,11,MORTGAGE,3000,MEDICAL,36,12.07,661,5.84,62.97,13,0,1,0
APP-14863,41,49541.89,16,MORTGAGE,2000,PERSONAL,36,10.3,737,5.93,83.64,15,0,0,0
APP-14864,44,119875.67,0,MORTGAGE,40000,DEBTCONSOLIDATION,36,14.38,699,11.28,85.18,13,0,0,0
APP-14865,45,82872.02,13,MORTGAGE,6000,PERSONAL,36,13.53,655,36.02,44.82,6,0,0,0
APP-14866,65,84780.98,5,OTHER,13000,DEBTCONSOLIDATION,60,15.13,589,15.13,40.15,12,3,0,1
APP-14867,66,37816.25,3,RENT,15000,DEBTCONSOLIDATION,36,13.3,738,11.6,33.28,13,0,0,0
APP-14868,52,147839.15,16,RENT,40000,VENTURE,60,12.43,710,25.67,31.3,6,0,0,0
APP-14869,52,78958.86,0,MORTGAGE,33000,DEBTCONSOLIDATION,36,17.16,564,10.07,20.32,6,0,0,0
APP-14870,25,50699.25,3,RENT,10000,DEBTCONSOLIDATION,36,17.59,519,16.81,24.91,7,0,0,0
APP-14871,56,46417.94,2,RENT,34000,DEBTCONSOLIDATION,60,10.18,716,37.1,44.04,10,1,0,0
APP-14872,66,51265.53,7,MORTGAGE,26000,VENTURE,36,12.64,742,12.23,30.03,11,0,0,0
APP-14873,62,35984.06,5,RENT,39000,HOMEIMPROVEMENT,36,11.99,685,29.93,44.26,10,5,0,0
APP-14874,69,98140.0,14,RENT,15000,VENTURE,36,8.12,802,6.39,58.94,14,0,0,0
APP-14875,62,37874.71,14,OWN,10000,DEBTCONSOLIDATION,60,12.62,715,17.14,64.25,7,0,0,0
APP-14876,59,69210.82,5,RENT,28000,DEBTCONSOLIDATION,36,14.88,674,19.42,44.18,12,0,0,0
APP-14877,36,47812.45,8,RENT,20000,HOMEIMPROVEMENT,36,11.22,722,19.83,10.92,15,0,0,0
APP-14878,53,83733.82,2,RENT,26000,HOMEIMPROVEMENT,36,14.18,615,40.84,60.9,12,0,0,0
APP-14879,69,89621.67,13,MORTGAGE,33000,DEBTCONSOLIDATION,36,11.68,651,27.67,35.03,10,0,0,0
APP-14880,41,43392.74,7,RENT,23000,MEDICAL,36,18.56,614,51.74,7.27,14,0,1,0
APP-14881,29,58868.6,1,MORTGAGE,30000,VENTURE,36,12.27,736,20.94,54.46,5,1,0,0
APP-14882,26,29094.5,1,RENT,29000,DEBTCONSOLIDATION,60,11.79,745,12.73,52.09,11,0,0,0
APP-14883,65,140122.4,5,RENT,14000,DEBTCONSOLIDATION,36,8.93,724,13.58,17.39,8,0,0,0
APP-14884,55,102129.98,15,MORTGAGE,29000,VENTURE,36,11.61,703,10.97,80.07,9,0,0,0
APP-14885,59,29799.01,0,RENT,4000,MEDICAL,60,17.63,565,19.47,37.58,2,0,1,0
APP-14886,42,38814.45,4,RENT,31000,DEBTCONSOLIDATION,60,8.85,780,19.37,34.47,9,0,3,0
APP-14887,61,55971.1,1,MORTGAGE,12000,DEBTCONSOLIDATION,60,17.58,518,10.63,47.24,10,0,2,0
APP-14888,25,61045.84,20,RENT,3000,PERSONAL,60,10.77,694,13.63,31.26,13,0,0,0
APP-14889,62,42487.89,14,OWN,10000,HOMEIMPROVEMENT,36,14.1,653,13.05,24.2,11,0,0,0
APP-14890,43,33777.02,3,RENT,34000,HOMEIMPROVEMENT,36,13.04,668,16.26,20.62,8,0,3,1
APP-14891,37,72948.99,2,MORTGAGE,27000,VENTURE,36,13.38,655,8.93,45.47,11,0,0,0
APP-14892,32,142877.41,17,MORTGAGE,17000,DEBTCONSOLIDATION,36,11.95,691,9.35,24.52,18,1,0,0
APP-14893,43,61533.23,2,RENT,26000,PERSONAL,60,10.28,774,41.16,56.82,4,0,0,0
APP-14894,36,51748.15,20,RENT,2000,PERSONAL,60,10.57,691,13.7,50.15,6,0,0,0
APP-14895,23,49098.33,4,RENT,22000,MEDICAL,60,14.08,690,17.82,22.84,14,0,0,0
APP-14896,50,34601.01,0,OTHER,21000,MEDICAL,36,12.22,657,16.03,30.64,11,1,0,0
APP-14897,42,42787.77,13,MORTGAGE,6000,VENTURE,60,15.2,646,16.88,36.19,13,0,0,0
APP-14898,29,105667.81,12,MORTGAGE,18000,MEDICAL,36,7.87,724,25.62,18.59,10,0,1,0
APP-14899,49,21259.84,20,RENT,39000,HOMEIMPROVEMENT,36,12.75,696,33.42,79.96,9,0,0,1
APP-14900,67,62010.04,16,RENT,2000,HOMEIMPROVEMENT,36,10.93,726,8.79,57.62,5,0,0,0
APP-14901,57,60716.9,8,MORTGAGE,14000,DEBTCONSOLIDATION,60,11.59,763,13.16,5.33,13,0,0,0
APP-14902,43,63525.69,13,OWN,19000,HOMEIMPROVEMENT,36,13.51,648,18.44,43.75,5,0,0,0
APP-14903,33,86138.25,16,RENT,5000,MEDICAL,36,9.56,800,5.79,37.86,9,0,0,0
APP-14904,52,61733.41,9,MORTGAGE,15000,VENTURE,36,12.48,700,6.08,26.49,12,0,0,0
APP-14905,66,47715.92,4,RENT,6000,HOMEIMPROVEMENT,60,11.67,687,35.52,57.57,15,0,0,0
APP-14906,67,43117.69,3,MORTGAGE,34000,DEBTCONSOLIDATION,36,10.89,714,11.25,50.75,7,1,0,0
APP-14907,68,114596.42,4,RENT,27000,HOMEIMPROVEMENT,36,11.28,724,17.54,18.29,11,1,0,0
APP-14908,43,100762.95,17,MORTGAGE,5000,DEBTCONSOLIDATION,36,13.37,720,12.32,54.59,12,5,0,0
APP-14909,65,252412.2,6,OWN,31000,DEBTCONSOLIDATION,60,9.81,791,32.01,13.34,10,0,0,0
APP-14910,37,52026.36,4,MORTGAGE,18000,DEBTCONSOLIDATION,36,13.34,646,26.81,88.46,11,0,0,1
APP-14911,60,43516.41,16,OWN,29000,DEBTCONSOLIDATION,36,16.85,578,14.92,50.0,4,0,0,0
APP-14912,41,75100.57,0,RENT,7000,EDUCATION,36,12.64,636,15.69,34.23,11,0,0,0
APP-14913,22,74199.17,11,OWN,28000,VENTURE,36,12.36,673,10.91,63.72,12,0,0,0
APP-14914,57,82304.21,18,MORTGAGE,37000,DEBTCONSOLIDATION,36,15.64,610,10.49,72.35,15,0,0,0
APP-14915,26,91451.63,7,RENT,8000,VENTURE,60,12.02,661,4.1,21.62,11,0,0,0
APP-14916,64,81906.76,4,RENT,2000,DEBTCONSOLIDATION,60,14.86,616,23.33,46.91,7,5,0,0
APP-14917,38,102489.52,9,OWN,11000,HOMEIMPROVEMENT,36,18.24,598,22.45,46.83,13,0,0,0
APP-14918,50,109535.36,14,RENT,14000,VENTURE,36,10.15,728,22.8,12.09,8,0,0,0
APP-14919,42,110516.75,10,MORTGAGE,33000,HOMEIMPROVEMENT,36,12.31,751,15.16,16.69,10,0,0,0
APP-14920,53,19328.4,0,MORTGAGE,15000,DEBTCONSOLIDATION,36,12.48,660,39.26,21.93,9,0,0,0
APP-14921,50,67251.22,0,RENT,34000,VENTURE,60,7.51,757,33.0,35.83,18,0,0,0
APP-14922,37,37736.95,14,MORTGAGE,31000,MEDICAL,36,11.53,747,8.78,11.85,14,0,0,0
APP-14923,63,101490.85,7,RENT,10000,DEBTCONSOLIDATION,60,12.17,631,16.64,8.17,13,0,0,0
APP-14924,52,19126.86,16,RENT,7000,DEBTCONSOLIDATION,36,12.88,691,24.94,21.15,18,0,0,0
APP-14925,62,124818.09,13,MORTGAGE,11000,MEDICAL,36,13.13,648,17.31,8.35,9,0,0,0
APP-14926,34,38857.26,11,MORTGAGE,12000,EDUCATION,36,14.23,707,34.6,33.37,8,0,0,0
APP-14927,30,34650.53,18,MORTGAGE,40000,PERSONAL,36,14.82,671,24.6,63.99,14,0,0,0
APP-14928,67,71548.06,0,MORTGAGE,21000,DEBTCONSOLIDATION,36,9.78,796,12.12,69.4,7,0,0,0
APP-14929,56,,1,RENT,26000,MEDICAL,36,16.1,602,20.92,26.95,9,0,0,0
APP-14930,54,145756.78,12,MORTGAGE,13000,DEBTCONSOLIDATION,36,15.41,635,8.09,53.74,11,0,0,0
APP-14931,29,118363.61,0,MORTGAGE,23000,DEBTCONSOLIDATION,60,14.17,701,13.44,26.91,11,1,0,0
APP-14932,62,46378.1,12,OWN,13000,DEBTCONSOLIDATION,36,10.59,699,23.8,41.23,5,0,0,0
APP-14933,48,100835.17,20,MORTGAGE,15000,PERSONAL,36,12.94,636,27.5,48.65,14,0,0,1
APP-14934,31,45586.03,18,MORTGAGE,37000,DEBTCONSOLIDATION,36,14.44,648,11.36,23.75,16,0,0,0
APP-14935,34,45389.8,11,RENT,15000,DEBTCONSOLIDATION,36,13.58,670,17.95,29.87,13,0,0,1
APP-14936,59,85570.2,18,OWN,3000,PERSONAL,60,17.31,632,38.8,67.71,10,0,0,0
APP-14937,67,123985.58,0,MORTGAGE,3000,DEBTCONSOLIDATION,36,15.18,654,23.85,25.73,10,0,0,0
APP-14938,39,48024.36,8,RENT,7000,PERSONAL,36,11.63,683,28.89,37.34,13,0,0,0
APP-14939,35,49887.99,8,MORTGAGE,26000,DEBTCONSOLIDATION,36,13.39,664,18.6,30.58,8,0,0,0
APP-14940,48,69605.74,5,MORTGAGE,4000,DEBTCONSOLIDATION,60,14.54,646,21.93,25.69,5,0,0,0
APP-14941,44,38292.32,0,RENT,24000,MEDICAL,36,9.29,710,35.04,55.7,13,0,0,0
APP-14942,28,130967.59,18,MORTGAGE,10000,HOMEIMPROVEMENT,36,14.69,622,12.98,57.12,9,3,0,0
APP-14943,63,38109.68,15,RENT,32000,MEDICAL,36,11.12,706,7.01,49.39,7,0,0,0
APP-14944,29,43625.76,13,MORTGAGE,29000,PERSONAL,36,11.99,679,20.82,39.56,8,0,0,0
APP-14945,67,144873.98,1,RENT,26000,MEDICAL,36,13.99,602,18.99,45.42,8,0,0,0
APP-14946,53,66655.59,6,RENT,36000,VENTURE,36,14.87,621,21.37,15.82,9,0,0,0
APP-14947,53,158227.91,19,RENT,2000,EDUCATION,60,21.5,529,20.06,71.49,11,0,0,0
APP-14948,39,53656.68,12,MORTGAGE,3000,PERSONAL,36,8.71,743,26.85,56.66,13,1,0,0
APP-14949,23,211030.81,11,RENT,16000,HOMEIMPROVEMENT,60,12.23,672,40.68,70.74,15,0,0,0
APP-14950,30,81456.55,19,MORTGAGE,17000,DEBTCONSOLIDATION,60,13.74,709,9.92,15.83,8,0,0,0
APP-14951,60,41100.77,10,RENT,24000,MEDICAL,60,12.87,737,14.55,44.69,9,0,0,0
APP-14952,67,40785.47,11,MORTGAGE,36000,DEBTCONSOLIDATION,36,12.33,630,23.93,35.09,6,0,0,0
APP-14953,62,28894.2,6,MORTGAGE,9000,MEDICAL,36,13.36,656,13.54,21.52,13,0,0,0
APP-14954,21,30518.63,6,OWN,8000,DEBTCONSOLIDATION,60,14.52,657,6.33,35.1,8,1,0,0
APP-14955,49,43055.02,13,RENT,22000,PERSONAL,60,11.14,749,20.12,45.09,6,1,0,0
APP-14956,54,36468.38,5,RENT,36000,DEBTCONSOLIDATION,36,11.18,720,2.0,9.1,9,0,0,0
APP-14957,33,18000.0,10,MORTGAGE,40000,PERSONAL,36,15.47,660,22.83,44.13,9,0,0,1
APP-14958,21,91195.47,4,MORTGAGE,38000,DEBTCONSOLIDATION,60,10.47,781,6.6,26.45,14,0,0,0
APP-14959,54,88227.05,2,RENT,34000,PERSONAL,60,15.87,584,10.01,7.16,10,0,0,0
APP-14960,49,69855.8,8,RENT,38000,PERSONAL,36,9.26,728,10.21,15.46,8,1,0,0
APP-14961,68,33945.68,3,RENT,36000,MEDICAL,60,16.05,646,14.15,11.08,9,0,0,0
APP-14962,67,136406.69,18,RENT,19000,DEBTCONSOLIDATION,36,18.92,632,15.99,61.7,7,3,0,1
APP-14963,33,54770.99,5,RENT,20000,PERSONAL,36,8.18,795,4.67,66.44,14,0,0,0
APP-14964,68,39473.45,11,MORTGAGE,11000,DEBTCONSOLIDATION,36,10.27,825,20.49,28.91,10,0,0,0
APP-14965,69,67258.12,4,MORTGAGE,5000,MEDICAL,36,8.79,810,9.64,54.37,14,1,0,0
APP-14966,49,65356.98,4,OWN,31000,PERSONAL,36,14.15,662,17.78,18.74,10,0,0,0
APP-14967,59,18000.0,6,RENT,34000,DEBTCONSOLIDATION,60,16.48,669,23.2,38.79,12,0,0,1
APP-14968,44,58954.86,19,MORTGAGE,5000,PERSONAL,36,13.97,725,11.9,30.85,13,0,0,0
APP-14969,46,63593.69,7,RENT,10000,PERSONAL,36,9.13,747,5.85,44.56,7,0,0,0
